date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture
11/13/2023,19.61,16.08,24.82,80.45,18.47530168,4.699620604,0.446213612,20.06,41
11/14/2023,19.34,14.17,27.22,75.06,18.32276028,5.65413132,0.559762875,19.48,41
11/15/2023,19.17,15.08,24.77,80.21,18.17376522,4.810432094,0.439497658,19.48,40
11/16/2023,18.99,15.5,23.96,72.07,18.02836927,4.437100346,0.613349172,19.19,40
11/17/2023,18.67,14.83,23.81,82.14,17.88662357,4.496039673,0.384447132,19.14,40
11/18/2023,17.65,14.48,21.41,67.23,17.74857754,3.809554975,0.661627151,18.11,41
11/19/2023,17.38,13.6,23.03,74.16,17.614279,4.376675909,0.51289495,17.48,41
11/20/2023,18.5,12.39,27.61,59.95,17.48377404,5.694780278,0.85297581,18,40
11/21/2023,17.95,14.92,23.03,79.71,17.35710715,4.064355182,0.417468637,18.02,40
11/22/2023,15.74,13.68,18.87,71.47,17.23432114,3.028787152,0.510204587,16.4,41
11/23/2023,16.44,13.58,20.22,81.49,17.11545719,3.47323474,0.346141078,16.58,44
11/24/2023,15.26,12.11,19.16,78.14,17.00055487,3.432324497,0.379074775,15.78,46
11/25/2023,16.3,14.32,18.65,59.37,16.8896521,2.75642936,0.753045622,16.74,45
11/26/2023,14.53,12.16,17.68,64.4,16.78278525,2.932021273,0.588974857,15.23,45
11/27/2023,13.7,8.73,20.13,68,16.67998907,4.080248156,0.501679158,13.8,44
11/28/2023,16.21,12.88,20.64,77.71,16.58129676,3.613131937,0.410764561,16.53,44
11/29/2023,16.49,13.44,20.77,81.01,16.48673997,3.520319625,0.356248957,16.49,44
11/30/2023,17.66,12.07,26.22,62.75,16.39634883,5.030277414,0.752552778,17.37,44
12/1/2023,16.79,12.4,24.48,51.01,16.31015195,4.50993074,0.936733686,16.4,44
12/2/2023,16.32,13.96,20.33,59.82,16.22817646,3.21422516,0.745654837,16.34,43
12/3/2023,14.63,12.74,17.16,67.78,16.15044802,2.532622691,0.536509781,15.12,43
12/4/2023,14.31,11.72,18.39,65.11,16.07699083,3.06644954,0.569073167,14.73,43
12/5/2023,14.69,11.81,18.45,72.98,16.00782768,3.082435428,0.451668282,14.95,45
12/6/2023,13.16,9.54,15.59,76.86,15.94297994,2.792389362,0.350228308,13.83,48
12/7/2023,13.32,9.27,16.99,79.05,15.88246759,3.158595791,0.320411888,13.27,50
12/8/2023,12.43,8.9,16.47,82.75,15.82630927,3.027565664,0.248888322,12.8,50
12/9/2023,15.13,13.29,17.7,80.89,15.77452223,2.508967733,0.328629241,15.26,53
12/10/2023,15.83,13.32,19.5,82.09,15.72712242,3.024114345,0.322135808,15.7,52
12/11/2023,16.66,13.68,21.54,85.9,15.68412446,3.48509533,0.267388169,16.3,51
12/12/2023,16.75,11.92,23.93,71.9,15.64554168,4.308618039,0.535935025,16,50
12/13/2023,16.8,13.68,22.01,71,15.61138612,3.585650047,0.554858651,15.95,49
12/14/2023,14.57,12.44,17.03,80.57,15.58166855,2.485368789,0.32228639,14.57,49
12/15/2023,14.32,12.46,16.12,73.12,15.5563985,2.198634178,0.438709995,14.31,51
12/16/2023,13.21,10.82,15.33,71.94,15.53558421,2.353127519,0.426082699,13.18,51
12/17/2023,13.45,10.65,16.73,75.16,15.51923274,2.750425549,0.383140439,13.41,52
12/18/2023,14.14,13.05,15.23,92.26,15.50734988,1.682010026,0.124860633,14.04,58
12/19/2023,13.8,12.59,16.22,86.1,15.49994019,2.146338687,0.219338471,14.14,69
12/20/2023,13.73,11.82,16.11,79.12,15.49700704,2.327706843,0.327985006,13.86,66
12/21/2023,14.32,12.86,16.47,76.44,15.49855256,2.175445031,0.384524088,14.28,64
12/22/2023,15.29,14.38,17.59,78.53,15.50457767,2.114156147,0.373029993,15.24,62
12/23/2023,15.08,13.44,16.95,75.35,15.51508204,2.198200385,0.422537827,15.05,61
12/24/2023,14.29,12.54,17.94,83.85,15.53006417,2.663591886,0.263073647,14.22,59
12/25/2023,13.49,10.08,17.45,85.11,15.54952128,3.037974793,0.230267791,13.41,58
12/26/2023,12.12,8.17,17.59,85.42,15.57344937,3.289271272,0.206117553,11.69,58
12/27/2023,12.17,9.02,17.34,83.47,15.60184321,3.102073982,0.234455541,11.87,57
12/28/2023,12.12,8,18.87,79.21,15.63469629,3.547265103,0.293908362,11.91,57
12/29/2023,12.8,9.96,17.55,84.26,15.67200083,3.038747374,0.232682551,12.68,57
12/30/2023,12.21,9.2,15.76,86.33,15.71374779,2.777957068,0.194401631,11.77,57
12/31/2023,12.82,9.32,18.07,89.97,15.75992682,3.283153933,0.148466702,12.39,56
1/1/2024,13.04,8.68,19.04,75.25,15.81052623,3.609677549,0.371669362,12.62,56
1/2/2024,12.87,9.52,16.84,86.04,15.86553304,3.027971759,0.207317396,12.97,56
1/3/2024,12.25,7.08,19.62,75.53,15.92493288,3.897612784,0.348906237,11.97,56
1/4/2024,13.43,9.06,19.23,76.99,15.98871001,3.662467019,0.354451514,12.82,56
1/5/2024,13.19,8.18,18.9,70.53,16.05684733,3.747201808,0.446909,12.51,56
1/6/2024,11.58,9.55,13.18,81.75,16.12932627,2.076582391,0.248964609,11.87,58
1/7/2024,11.47,10.26,13.49,71.79,16.20612686,1.960789866,0.382046045,11.7,59
1/8/2024,10.51,8.32,12.38,73.12,16.28722764,2.136868951,0.341527751,10.98,58
1/9/2024,10.59,7.84,13.63,68.12,16.3726057,2.572469967,0.407223567,10.5,58
1/10/2024,8.92,5.84,14.08,77.89,16.46223657,2.904134553,0.252467585,9.25,58
1/11/2024,11.23,7.44,14.96,89.34,16.55609428,3.031389088,0.142089154,11.59,58
1/12/2024,12.61,11,15.52,83.07,16.6541513,2.476486583,0.247175619,12.5,58
1/13/2024,11.47,8.53,15.03,80.01,16.7563785,2.875990179,0.270723163,11.33,58
1/14/2024,10.46,5.88,15.91,79.47,16.86274517,3.471192807,0.259977799,10.54,58
1/15/2024,13.88,10.16,19.26,74.44,16.97321897,3.730765217,0.405432338,13.47,57
1/16/2024,15.06,12.42,19.96,81.35,17.08776589,3.546225542,0.31927772,14.55,57
1/17/2024,15.94,12.33,23.3,67.57,17.20635029,4.422470944,0.587414309,14.94,57
1/18/2024,15.16,11.8,21.32,70.17,17.32893483,4.053268576,0.513968629,14.24,56
1/19/2024,14.3,11.75,16.79,79.31,17.45548046,2.893209909,0.337245746,13.14,56
1/20/2024,13.68,11.72,16.56,89.57,17.58594643,2.801244303,0.16330344,13.41,57
1/21/2024,10.05,7.44,13.37,71.79,17.72029024,2.764083847,0.347570613,10.35,57
1/22/2024,9.85,7.1,14.23,75.58,17.85846765,3.032577637,0.296867615,10.08,56
1/23/2024,12.66,7.88,16.61,78.27,18.00043269,3.726042477,0.318297326,12.41,56
1/24/2024,13.55,11.36,17.02,81.11,18.14613759,3.112847152,0.293270191,13.5,56
1/25/2024,15.08,12.51,19.54,87.15,18.29553285,3.668448022,0.220268198,14.84,56
1/26/2024,15.12,12.57,20.44,86.86,18.44856716,3.91866078,0.22581956,14.71,56
1/27/2024,14.56,12.31,18.88,89.5,18.60518745,3.549384789,0.17405155,14.45,55
1/28/2024,12.51,9.44,16.55,84.09,18.7653389,3.488228972,0.230763947,12.49,55
1/29/2024,11.8,8.94,16.54,79.86,18.92896489,3.552656422,0.2787726,11.85,55
1/30/2024,10.58,7.48,15.78,80.3,19.09600704,3.591053203,0.251472886,10.56,55
1/31/2024,10.03,5.78,15.83,75.64,19.26640524,3.909531926,0.299733573,9.72,55
2/1/2024,10.76,6.21,15.81,78.66,19.44009761,3.956581325,0.275695379,10.39,55
2/2/2024,12.44,9.46,15.44,87.99,19.61702056,3.336516386,0.173397888,12.3,56
2/3/2024,12.48,9.76,16.7,83.01,19.79710878,3.632162008,0.245943554,12.6,56
2/4/2024,11.93,8.85,17.35,87.36,19.98029528,3.983218315,0.176467429,11.97,56
2/5/2024,12.58,8.42,18.94,81.39,20.16651139,4.570400426,0.271168986,11.96,56
2/6/2024,14.31,8.38,23.39,67.86,20.35568683,5.824306862,0.524219306,12.66,55
2/7/2024,12.98,8.63,18.11,74.91,20.54774967,4.478833174,0.375299365,12.86,55
2/8/2024,14,10.05,19.46,72.47,20.74262643,4.653862133,0.440095918,13.25,55
2/9/2024,14.94,8.71,23.22,51.32,20.94024207,6.006505999,0.826961186,14.19,55
2/10/2024,14.34,11.43,18.89,72.75,21.14052006,4.268337864,0.445324877,13.97,55
2/11/2024,11.99,9.42,14.64,78.13,21.34338241,3.341156638,0.306538514,12.19,56
2/12/2024,13.16,9.7,17.34,76.49,21.54874968,4.241285849,0.355828329,13.25,56
2/13/2024,14.02,11.56,17.63,79.29,21.75654108,3.922944898,0.331501002,14.06,56
2/14/2024,12.45,9.18,17.19,82.41,21.9666745,4.325474817,0.254127689,12.55,55
2/15/2024,12.41,7.85,18.9,75.39,22.17906655,5.122747668,0.354614277,11.98,55
2/16/2024,13.34,10.63,17.61,84.4,22.3936326,4.237392605,0.238899847,13,55
2/17/2024,12.99,11.21,14.74,91.45,22.6102869,3.008367933,0.127975668,12.35,56
2/18/2024,13.39,9.36,18.31,85.71,22.82894257,4.89937322,0.219553219,12.92,56
2/19/2024,13.34,9.16,17.75,85.96,23.04951169,4.838433265,0.215009863,13.39,55
2/20/2024,13.59,11.37,15.96,85.44,23.27190537,3.59962647,0.22663581,13.46,56
2/21/2024,12.65,10.17,16.57,83.87,23.49603381,4.162935465,0.236114554,12.51,57
2/22/2024,12.16,7.91,17.72,75.93,23.72180635,5.119787139,0.341175427,12.16,57
2/23/2024,13.83,9.23,19.34,73.35,23.94913158,5.539778187,0.421350938,13.66,56
2/24/2024,12.2,8.81,16.51,70.42,24.17791738,4.629278857,0.42038156,12.16,57
2/25/2024,11.52,8.6,14.91,74.92,24.40807097,4.134661299,0.340782928,11.81,57
2/26/2024,13.72,8.43,20.14,69.27,24.63949905,6.112577328,0.482395899,13.64,56
2/27/2024,12.82,9.82,16.97,76.97,24.87210783,4.683803158,0.340896126,12.86,56
2/28/2024,11.77,9.48,14.36,82.94,25.10580309,3.771926225,0.235672575,12.02,56
2/29/2024,11.66,8.14,15.79,80.93,25.34049032,4.749045276,0.261531143,11.91,57
3/1/2024,12.14,8.52,16.64,82.63,25.57607474,5.018703503,0.245883518,12.21,57
3/2/2024,13.49,9.46,18.95,71,25.81246139,5.722633393,0.448473199,13.57,57
3/3/2024,12.88,7.54,21.56,68.76,26.04955523,6.882678932,0.464243386,12.99,56
3/4/2024,12.22,9.35,14.96,69.17,26.28726122,4.29897872,0.438723393,12.47,56
3/5/2024,13.68,9.98,18.61,72.53,26.52548437,5.6419766,0.430100239,13.61,56
3/6/2024,12.71,8.86,17.59,71.81,26.76412983,5.549198925,0.414278467,12.66,55
3/7/2024,12.96,6.97,20.18,78.53,27.00310301,6.943512939,0.320730972,13.38,55
3/8/2024,14.59,10.8,21.08,77.82,27.2423096,6.506976909,0.368376381,14.49,55
3/9/2024,15.61,11.7,21.38,75.79,27.48165568,6.570295225,0.429360339,15.32,55
3/10/2024,13.46,8.67,16.83,78.15,27.7210478,5.69339782,0.337241413,13.59,55
3/11/2024,12.65,8.77,17.23,79.67,27.96039305,5.69565384,0.297595095,12.92,57
3/12/2024,13.18,10.17,17.62,75.02,28.19959914,5.484415134,0.378571338,13.43,56
3/13/2024,12.87,9.88,17.67,75.17,28.43857447,5.599099222,0.36874577,13.2,56
3/14/2024,13.4,8.12,19.94,78.73,28.67722821,7.075030896,0.327007914,13.37,55
3/15/2024,13.48,8.55,19.96,82.7,28.91547037,7.026962956,0.267363187,14.03,55
3/16/2024,14.39,9.25,19.71,84.78,29.15321188,6.980733589,0.249534257,14.58,55
3/17/2024,15.09,11.58,19.72,80.26,29.39036464,6.343207032,0.338590862,14.94,54
3/18/2024,16.6,9.17,24.88,65.41,29.62684161,9.290941526,0.653457721,15.59,54
3/19/2024,15.34,10.44,21.11,77.9,29.86255686,7.435146659,0.385210845,15.19,54
3/20/2024,15.33,11.41,21.25,81.28,30.09742563,7.194095044,0.326086797,15.61,53
3/21/2024,16.32,11.28,23.62,81.16,30.33136443,8.361542192,0.349630093,16.4,53
3/22/2024,15.23,11.25,20.61,86,30.56429105,7.103766221,0.24230679,15.4,53
3/23/2024,15.05,10.94,20.59,81.04,30.79612463,7.228079742,0.324375938,15.28,53
3/24/2024,16.18,10.04,25.43,69.65,31.02678575,9.512776806,0.558226795,16.22,52
3/25/2024,17.92,12.47,26.41,64.91,31.25619642,9.587531427,0.720618738,17.34,52
3/26/2024,17.13,14.21,21.52,77.24,31.48428019,6.838783872,0.444673677,17.41,52
3/27/2024,13.99,10.8,18.45,72.38,31.71096215,6.412959553,0.441248214,14.71,52
3/28/2024,17.49,10.11,25.47,55.37,31.93616901,10.15916281,0.892030906,16.81,52
3/29/2024,18.19,11.97,26.05,48.89,32.15982912,9.989062778,1.067573436,17.35,51
3/30/2024,18.15,12.57,27.81,71.2,32.38187249,10.45252398,0.600058431,17.81,51
3/31/2024,20.04,11.91,29.37,58.43,32.60223087,11.85627877,0.974432972,18.94,50
4/1/2024,17.58,13.15,22.16,64.79,32.82083774,8.016738587,0.70775939,17.62,50
4/2/2024,16.36,12.2,21.98,78.53,33.03762837,8.117531621,0.399453814,16.95,50
4/3/2024,16.49,10.64,24.69,70.65,33.25253982,9.830108365,0.550600679,16.79,49
4/4/2024,16.06,10.48,22.94,73.49,33.46551096,9.199649287,0.483878228,16.73,49
4/5/2024,18.06,10.58,27.06,58,33.67648253,11.27569834,0.870151237,18.02,49
4/6/2024,19.12,11.75,28.44,58.46,33.88539709,11.75520686,0.91965319,19.1,48
4/7/2024,20.11,11.85,30.5,55.17,34.0921991,12.83736988,1.055410651,19.85,48
4/8/2024,20.61,13.24,30.38,53.19,34.29683488,12.54387144,1.136569193,20.09,48
4/9/2024,18.92,14.66,25.3,68.12,34.49925263,9.504100267,0.697040314,19.04,47
4/10/2024,15.19,11.37,18.41,66.47,34.69940244,6.985837466,0.578834696,16.08,48
4/11/2024,14.16,9.93,18.61,69.92,34.8972363,7.557627862,0.48587594,15.32,48
4/12/2024,15.63,12,20.35,79.62,35.09270806,7.796942542,0.361899331,16.34,48
4/13/2024,17.49,12.85,23.2,79.55,35.28577345,9.214023396,0.408739234,17.88,48
4/14/2024,18.02,13.72,24.95,75.68,35.47639007,9.794510071,0.502593754,17.81,48
4/15/2024,18.35,13.62,24.55,74.91,35.66451739,9.803531986,0.529361583,18.27,48
4/16/2024,17.06,14.13,21.39,77.99,35.85011669,7.744869471,0.428118601,17.13,48
4/17/2024,15.79,12.45,19.71,67.91,36.03315108,7.500813941,0.575707482,16.48,47
4/18/2024,15.43,11.34,20.23,65.36,36.21358549,8.25240596,0.60728544,16.33,47
4/19/2024,14.49,10.91,18.71,62.17,36.39138661,7.548171968,0.624252564,15.37,47
4/20/2024,14.96,8.95,21.47,63.52,36.56652288,9.748943617,0.620510038,15.86,47
4/21/2024,15.08,11.87,20.01,65.68,36.73896447,7.926815655,0.588296074,16.45,47
4/22/2024,14.94,11.13,19.8,64.02,36.90868326,8.183604106,0.611217409,15.99,47
4/23/2024,14.63,10.89,18.97,61.06,37.07565276,7.860845692,0.648407537,15.94,47
4/24/2024,13.13,10.37,15.94,67.13,37.23984815,6.25234962,0.49651951,14.21,47
4/25/2024,15.29,9.54,21.91,60.29,37.40124616,10.01141641,0.689940429,16.79,47
4/26/2024,16.98,11.66,24.2,64.44,37.5598251,10.63970883,0.688183704,17.32,47
4/27/2024,17.73,11.45,24.52,65.66,37.7155648,11.14246948,0.696830317,18.36,47
4/28/2024,17.55,12.72,23.3,73.87,37.86844655,10.01469155,0.524248284,18.23,46
4/29/2024,18.5,13.11,24.55,76.67,38.01845308,10.73598548,0.496877045,19.19,46
4/30/2024,17.5,14.85,21.09,86.83,38.1655685,7.740456461,0.263398285,17.48,47
5/1/2024,17.58,13.35,22.88,70.08,38.30977829,9.623692847,0.601424622,18.31,48
5/2/2024,16.81,12.69,21.54,72.85,38.45106919,9.105619349,0.5197923,17.5,48
5/3/2024,16.24,11.1,21.38,66.31,38.58942922,9.686843864,0.622034724,16.85,47
5/4/2024,17.14,10.09,24.03,52.11,38.7248476,11.61908265,0.936243746,17.77,47
5/5/2024,19.44,11.05,28.56,55.86,38.85731471,13.92686501,0.996876067,20.02,47
5/6/2024,22.47,13.83,32.55,58.1,38.98682203,15.62356805,1.139942651,22.52,46
5/7/2024,20.13,16.85,25.7,72.13,39.11336211,10.1509681,0.656941779,20.31,46
5/8/2024,16.34,13.68,18.84,76.65,39.23692852,6.998600556,0.433878516,16.93,47
5/9/2024,16.41,13.77,19.43,81.54,39.35751577,7.36744333,0.344547427,17.14,47
5/10/2024,18.28,14.03,23.2,76.86,39.47511931,9.919790131,0.486080655,18.75,47
5/11/2024,19.93,13.57,27.05,63.96,39.58973546,12.61369098,0.839071823,20.89,47
5/12/2024,21.18,14.22,28.8,62.93,39.70136132,13.5910757,0.932175542,21.9,46
5/13/2024,22.31,16.04,29.03,71.44,39.80999482,13.23662285,0.769492771,23.08,46
5/14/2024,22.59,18.84,30.6,71.11,39.91563458,12.7159376,0.791735447,22.9,46
5/15/2024,23.46,17.66,31.58,62.89,40.01827989,14.16886605,1.071944464,23.95,46
5/16/2024,20.72,16.94,26.37,69.56,40.11793072,10.9146166,0.744121592,21.86,45
5/17/2024,22.36,15.57,30.45,63.58,40.21458757,14.32869455,0.98425225,23.07,45
5/18/2024,24.04,18.97,32.46,74.41,40.30825153,14.24686952,0.765419682,24.25,49
5/19/2024,23.49,19.17,29.59,68.36,40.39892418,12.38444014,0.915594081,23.88,49
5/20/2024,22.01,18.03,29.81,75.62,40.48660754,12.72342537,0.644983417,23.04,48
5/21/2024,20.74,16.49,26.05,71.56,40.57130409,11.11955635,0.696086953,21.8,47
5/22/2024,21.13,15.27,29.67,66.31,40.65301665,13.8129444,0.844586068,21.98,47
5/23/2024,21.81,15.53,29.67,60.57,40.73174841,13.95373387,1.030489946,22.67,46
5/24/2024,23.04,16.54,30.46,64.6,40.80750285,14.30122392,0.99694962,24.02,46
5/25/2024,22.89,16.99,29.42,64.62,40.88028373,13.48854147,0.987385005,23.6,45
5/26/2024,22.15,17.11,28.22,63.19,40.95009504,12.54170448,0.982164678,23.4,45
5/27/2024,23.37,16.28,30.85,52.57,41.01694096,14.82524047,1.362629735,24.26,45
5/28/2024,24.57,18.2,33.35,55.88,41.08082587,15.58230793,1.362223333,25.16,44
5/29/2024,21.74,17.57,26.68,69.77,41.14175427,11.29292634,0.786681511,23.03,44
5/30/2024,22.72,17.88,28.44,65.85,41.19973077,12.47738598,0.943294187,23.96,44
5/31/2024,23.35,17.88,31.58,61.43,41.25476007,14.4521355,1.106752387,24.6,44
6/1/2024,22.76,17.71,29.01,65.19,41.30684694,12.95349762,0.963858525,24.45,44
6/2/2024,21.47,18.12,25.41,73.86,41.35599617,10.08535031,0.669109813,22.82,44
6/3/2024,21.54,17.86,26.44,64.29,41.40221255,10.97310124,0.917997983,23.28,44
6/4/2024,21.85,17.25,27.82,67.48,41.44550089,12.2881333,0.851976756,23.67,44
6/5/2024,22.18,17.22,27.58,66.01,41.48586594,12.27865122,0.908579172,24.01,44
6/6/2024,23.47,16.32,30.58,60.58,41.52331242,14.88380799,1.139356659,25.17,43
6/7/2024,25.04,17.52,32.42,53.24,41.55784496,15.80605362,1.484785781,26.25,43
6/8/2024,27.62,19.55,36.54,52.51,41.58946812,17.90832724,1.755751582,28.44,43
6/9/2024,26.74,21.35,34.64,55.85,41.61818637,15.5426007,1.55024612,27.58,43
6/10/2024,24.76,19.61,30.9,60.61,41.64400403,13.69710882,1.230060467,26.48,42
6/11/2024,25.24,19.76,31.46,66.64,41.66692531,14.10861829,1.07197239,27.05,42
6/12/2024,23.53,20.29,27.93,66.59,41.6869543,10.95317652,0.969146853,24.83,42
6/13/2024,23.04,19.19,27.48,61.86,41.70409492,11.27897243,1.074114647,24.5,42
6/14/2024,22.98,16.82,29.45,53.86,41.71835091,13.90605253,1.294707265,25.26,42
6/15/2024,26.85,19.08,36.9,49.37,41.72972587,18.09042129,1.789307163,27.52,42
6/16/2024,25.81,22.63,31.33,69.58,41.73822322,12.34830951,1.01112117,26.34,42
6/17/2024,28.67,21.49,36.95,52.44,41.74384618,17.54275163,1.869069094,29.44,42
6/18/2024,31.3,23.34,40.83,41.02,41.7465978,19.71629559,2.69532371,31.35,42
6/19/2024,31.25,25.16,38.9,36.58,41.74648091,17.45742102,2.890005643,30.75,41
6/20/2024,31.21,24.48,39.18,34.33,41.74349816,18.04097674,2.985741264,31.26,41
6/21/2024,25.95,21.79,31.16,60.83,41.737652,12.85593602,1.312789308,27.45,41
6/22/2024,24.43,20.69,29.07,62.96,41.72894467,11.73297994,1.134092027,26.03,41
6/23/2024,23.65,20.1,27.32,66.41,41.71737821,10.68656118,0.981433844,24.9,41
6/24/2024,24.08,20.25,28.75,62.14,41.70295444,11.71145342,1.135147145,26.23,41
6/25/2024,24.17,20.26,28.71,61.33,41.68567501,11.69720222,1.165707351,26.4,41
6/26/2024,24.93,18.62,31.28,59.32,41.66554134,14.56983423,1.283288606,27.18,41
6/27/2024,27.88,20.8,36.98,55.37,41.64255465,17.59869863,1.675231593,29.01,41
6/28/2024,28.41,22.12,35.64,52.84,41.61671599,16.26372256,1.825615563,29.52,41
6/29/2024,29.14,22.91,39.19,50.66,41.5880262,18.1161718,1.992447807,29.94,41
6/30/2024,29.23,21.97,38.94,55.43,41.55648593,18.51750847,1.809197966,31.03,41
7/1/2024,28.64,23.5,37.64,54.25,41.52209568,16.67723378,1.794815149,29.58,40
7/2/2024,24.99,22.14,29.11,62.41,41.48485575,10.77894103,1.190058544,26.52,40
7/3/2024,24.22,21.23,28.81,61.8,41.4447663,11.02778225,1.154995112,25.71,41
7/4/2024,24.29,20.6,28.89,60.47,41.40182733,11.53993963,1.200230754,25.87,41
7/5/2024,25.6,18.4,32.92,56.23,41.3560387,15.73040147,1.436868941,28.22,40
7/6/2024,29.59,21.84,38.74,50.01,41.30740016,18.50911948,2.071733905,30.35,40
7/7/2024,29.17,24.5,35.61,57.11,41.25591132,14.85564835,1.734985729,31.3,40
7/8/2024,29.33,23.86,36.28,55.42,41.20157171,15.73982346,1.820069662,30.92,40
7/9/2024,29.76,23.68,39,56.43,41.14438079,17.61609304,1.823406255,31.61,40
7/10/2024,28.64,23.4,35.49,61.74,41.08433793,15.25841737,1.500975466,30.76,40
7/11/2024,28.72,22.09,35.73,58.11,41.02144247,16.21009854,1.651017322,31.07,40
7/12/2024,31.55,23.34,40.36,39.8,40.95569373,19.17825362,2.790386252,32.77,40
7/13/2024,30.14,24.41,37.36,47.77,40.88709101,16.22359002,2.23401103,32.05,40
7/14/2024,31.5,24.9,41.73,52.18,40.81563366,18.98643193,2.210273349,32.57,40
7/15/2024,29.01,22.82,37.05,59.4,40.74132105,16.54641963,1.627245173,31.42,40
7/16/2024,28.56,21.88,36.4,57.08,40.66415263,16.52214002,1.67600183,30.79,40
7/17/2024,29.91,22.36,38.58,55.05,40.58412794,17.93572333,1.897434171,32.21,40
7/18/2024,29.97,24.08,36.95,53.52,40.50124668,15.96396409,1.968785588,32.17,40
7/19/2024,29.58,23,37.02,55.51,40.41550867,16.49092241,1.842737041,31.89,40
7/20/2024,30.27,23.62,37.06,47.86,40.32691393,16.34543868,2.246827203,32.07,40
7/21/2024,33.96,25.55,42.3,36.77,40.23546271,19.60372084,3.355884721,34.67,40
7/22/2024,27.55,23.78,31.5,61.35,40.14115552,11.63331928,1.423097795,29.49,40
7/23/2024,27.44,23.66,32.49,60.56,40.04399315,12.38135462,1.442879115,29.39,40
7/24/2024,27.01,22.58,32.5,61.9,39.94397673,12.9661164,1.359191743,28.97,40
7/25/2024,27.66,23.17,33.24,59.76,39.84110774,13.21914626,1.491190429,29.5,40
7/26/2024,28.43,21.58,35.62,54.07,39.73538809,15.83116016,1.780066077,31.01,40
7/27/2024,29.89,23.87,36.89,54.47,39.62682013,15.68374867,1.919712071,31.49,40
7/28/2024,29.99,23.43,36.77,55.75,39.51540668,15.86387347,1.876479633,31.69,40
7/29/2024,30.1,24.37,36.63,47.25,39.40115111,15.19908678,2.251086788,32.15,40
7/30/2024,30.02,23.26,37.24,50.61,39.28405736,16.15501368,2.098055067,31.99,40
7/31/2024,30.74,24.11,37.42,48.91,39.16412999,15.95163189,2.261508472,32.58,40
8/1/2024,32.95,25.65,40.84,38.07,39.0413742,17.76101845,3.10644441,34.35,40
8/2/2024,33.94,26.15,42.99,35.36,38.91579593,19.00427129,3.426899758,35.31,40
8/3/2024,30.57,25.9,35.26,53.75,38.78740185,13.20178141,2.02749599,32.03,40
8/4/2024,28.48,24.63,33.41,56.53,38.65619945,12.19235495,1.689621201,30.18,40
8/5/2024,27.79,23.68,32.93,64.12,38.52219703,12.2851183,1.339743705,30.12,40
8/6/2024,28.3,22.86,34.65,62.44,38.38540382,13.97499875,1.444730891,31.07,40
8/7/2024,29.35,23.9,35.62,58.91,38.24582997,14.1989892,1.679518378,31.87,40
8/8/2024,29.7,23.62,36.07,55.5,38.10348661,14.68827647,1.855915753,32.09,40
8/9/2024,31.05,24.85,38.35,47.6,37.95838592,15.66992888,2.360827748,32.91,40
8/10/2024,30.5,24.63,37.4,61.49,37.81054115,15.01009042,1.681454166,33.08,40
8/11/2024,32.19,25.06,40.02,48.79,37.65996666,16.74775892,2.461185718,33.77,40
8/12/2024,33.34,26.68,40.96,42.81,37.50667798,16.6709851,2.932060536,34.62,40
8/13/2024,32.94,27.27,39.91,45.86,37.35069188,15.49710184,2.714170061,34.63,39
8/14/2024,32.51,26.78,40.51,49.08,37.19202636,15.94656924,2.491787053,34.22,39
8/15/2024,31.66,26.56,37.5,49.74,37.03070072,13.93325352,2.344217058,32.69,40
8/16/2024,30.94,26.25,36.3,54.72,36.8667356,13.10180333,2.027307379,32.47,40
8/17/2024,28.36,25.89,31.49,64.4,36.70015302,9.220522346,1.374120551,29.28,40
8/18/2024,27.88,24.57,32,67.26,36.53097643,10.46187722,1.228928576,29.55,40
8/19/2024,27.94,24.47,32.99,58.9,36.35923072,11.16499363,1.548132218,29.55,40
8/20/2024,27.02,23.34,31.36,62.78,36.18494227,10.56366831,1.328577461,28.73,40
8/21/2024,27.05,23.67,31.42,65.23,36.008139,10.34050648,1.243309826,28.68,40
8/22/2024,26.62,22.69,32.04,62.97,35.82885037,11.19296302,1.291096716,28.43,40
8/23/2024,26.83,22.51,32.51,63.81,35.64710744,11.57121646,1.277483682,29.27,40
8/24/2024,29.16,22.41,36.32,55.13,35.46294288,14.28546106,1.814033341,30.82,40
8/25/2024,29.28,23.06,37.11,55.69,35.27639099,14.31813984,1.803838643,31.32,40
8/26/2024,27.85,23.61,33.99,66.61,35.08748775,11.86914864,1.251137381,29.68,40
8/27/2024,27.78,23.42,33.73,63.66,34.89627081,11.74655477,1.356128778,29.65,40
8/28/2024,27.07,23.01,32.42,58.73,34.70277955,10.9860856,1.477469384,28.17,41
8/29/2024,27.48,23.15,32.98,56.93,34.50705504,11.2672754,1.579368707,29.14,41
8/30/2024,28.07,22.66,34.2,61.14,34.3091401,12.29615457,1.474878446,29.65,40
8/31/2024,29.14,23.82,35.72,60.68,34.10907928,12.70323694,1.587820182,30.88,40
9/1/2024,29.89,24.71,35.83,58.8,33.90691892,12.40211859,1.737143363,31.25,40
9/2/2024,30.69,26.2,37.88,54.6,33.70270706,12.84595,2.003915008,31.81,40
9/3/2024,30.9,26.37,38.25,58.63,33.49649356,12.93196036,1.848030443,32.07,40
9/4/2024,29.55,25.77,36.33,66.75,33.28833,11.78071871,1.374810583,30.65,40
