date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture,categorie,pump_status,irrigation_volume
2022-01-01,12.25,9.5,17.79,90.66,15.81052623,3.146269374,0.133174673,12.28,49.0,2,0,0.0
2022-01-02,11.51,8.79,16.41,91.21,15.86553304,2.952404156,0.119358041,11.65,49.0,1,0,0.0
2022-01-03,11.44,8.14,18.0,89.34,15.92493288,3.362956674,0.144081076,11.36,49.0,1,0,0.0
2022-01-04,12.28,6.7,20.38,69.63,15.98871001,4.091307693,0.433887209,11.26,49.0,2,0,0.0
2022-01-05,11.91,7.47,18.26,65.94,16.05684733,3.604138636,0.474885618,11.79,49.0,2,0,0.0
2022-01-06,10.42,8.28,12.72,79.61,16.12932627,2.205934218,0.257516216,10.73,49.0,2,0,0.0
2022-01-07,10.11,7.52,12.84,84.04,16.20612686,2.399510876,0.197432141,10.57,51.0,2,0,0.0
2022-01-08,11.99,10.45,13.82,72.52,16.28722764,2.048615509,0.385170479,12.02,51.0,1,0,0.0
2022-01-09,12.69,11.52,14.94,72.94,16.3726057,2.123323255,0.397150887,12.47,52.0,2,0,0.0
2022-01-10,12.08,10.17,13.79,71.56,16.46223657,2.152541597,0.40099825,12.01,53.0,1,0,0.0
2022-01-11,11.21,10.03,13.5,70.43,16.55609428,2.057776452,0.393621402,11.26,53.0,2,0,0.0
2022-01-12,10.48,8.62,13.11,71.35,16.6541513,2.295371143,0.363288607,10.77,53.0,1,0,0.0
2022-01-13,9.44,7.49,11.33,85.32,16.7563785,2.057219884,0.173610892,9.48,55.0,1,0,0.0
2022-01-14,9.48,6.69,13.52,75.56,16.86274517,2.765099928,0.289815297,9.36,56.0,1,0,0.0
2022-01-15,10.52,8.33,14.1,79.55,16.97321897,2.655664485,0.260003899,10.65,55.0,1,0,0.0
2022-01-16,11.2,9.39,14.14,77.4,17.08776589,2.484036221,0.300640588,11.63,54.0,1,0,0.0
2022-01-17,11.96,8.79,15.65,74.63,17.20635029,3.084690393,0.35489301,11.98,54.0,2,0,0.0
2022-01-18,10.9,8.34,14.73,78.48,17.32893483,2.891558815,0.28062376,11.02,54.0,2,0,0.0
2022-01-19,11.05,7.47,14.16,70.31,17.45548046,2.995839342,0.391042071,10.96,53.0,2,0,0.0
2022-01-20,8.8,4.31,14.35,77.48,17.58594643,3.409118323,0.255070704,9.09,53.0,2,0,0.0
2022-01-21,9.42,5.66,13.76,84.35,17.72029024,3.157397764,0.184833428,9.66,53.0,2,0,0.0
2022-01-22,10.4,9.15,13.12,81.85,17.85846765,2.307896822,0.228920068,10.62,53.0,3,0,0.0
2022-01-23,10.29,6.79,13.84,68.51,18.00043269,3.087856279,0.394264402,9.58,53.0,1,0,0.0
2022-01-24,9.26,4.09,15.21,70.92,18.14613759,3.766103243,0.339765493,8.59,53.0,3,0,0.0
2022-01-25,10.21,7.37,13.54,76.15,18.29553285,2.927713596,0.297015977,10.04,53.0,1,0,0.0
2022-01-26,8.86,4.49,14.34,75.35,18.44856716,3.550330128,0.280331494,8.84,53.0,2,0,0.0
2022-01-27,8.73,3.33,15.37,69.53,18.60518745,3.939239441,0.34348438,8.22,53.0,3,0,0.0
2022-01-28,9.62,3.84,15.84,77.22,18.7653389,4.099607903,0.272686101,9.25,52.0,2,0,0.0
2022-01-29,11.21,7.51,15.33,74.35,18.92896489,3.531878923,0.341440276,11.26,52.0,2,0,0.0
2022-01-30,10.4,6.42,16.21,85.42,19.09600704,3.875349328,0.183892815,10.23,52.0,3,0,0.0
2022-01-31,11.7,7.31,17.81,79.45,19.26640524,4.235895059,0.282574507,12.01,52.0,1,0,0.0
2022-02-01,12.44,10.4,14.89,64.84,19.44009761,2.865043594,0.507632784,12.51,52.0,1,0,0.0
2022-02-02,11.92,9.04,14.44,80.09,19.61702056,3.11606543,0.277780785,11.75,52.0,2,0,0.0
2022-02-03,13.23,9.27,18.45,76.5,19.79710878,4.280876723,0.357306794,12.8,52.0,3,0,0.0
2022-02-04,12.26,6.28,20.4,69.61,19.98029528,5.190821117,0.433601974,12.19,51.0,2,0,0.0
2022-02-05,12.84,9.87,17.15,81.78,20.16651139,3.834538148,0.270050788,12.71,51.0,3,0,0.0
2022-02-06,11.8,9.03,16.0,82.79,20.35568683,3.658657005,0.238216308,11.81,51.0,2,0,0.0
2022-02-07,12.33,8.99,15.85,76.22,20.54774967,3.729523016,0.340857038,12.47,51.0,2,0,0.0
2022-02-08,12.24,9.22,16.01,61.33,20.74262643,3.734447835,0.551014626,11.84,51.0,2,0,0.0
2022-02-09,10.8,6.79,15.65,57.5,20.94024207,4.100080918,0.550529737,9.66,51.0,1,0,0.0
2022-02-10,9.94,3.72,18.62,62.47,21.14052006,5.206466686,0.459004723,9.98,50.0,2,0,0.0
2022-02-11,10.87,4.79,18.85,72.25,21.34338241,5.277295767,0.361142257,10.88,50.0,2,0,0.0
2022-02-12,10.75,7.85,15.24,86.85,21.54874968,3.846610777,0.169774153,10.75,50.0,2,0,0.0
2022-02-13,11.48,8.47,16.63,76.75,21.75654108,4.185369825,0.315081686,12.25,50.0,1,0,0.0
2022-02-14,12.24,6.28,19.48,69.8,21.9666745,5.514155953,0.430324326,12.42,50.0,1,0,0.0
2022-02-15,11.9,8.55,16.18,74.64,22.17906655,4.184945613,0.353351576,11.99,50.0,3,0,0.0
2022-02-16,12.09,9.08,15.33,73.38,22.3936326,3.848737652,0.375584026,12.07,50.0,2,0,0.0
2022-02-17,13.98,11.34,17.14,81.56,22.6102869,3.980171621,0.294400361,13.81,50.0,1,0,0.0
2022-02-18,14.56,10.43,19.36,81.03,22.82894257,5.077475938,0.314453134,14.25,50.0,1,0,0.0
2022-02-19,13.94,8.06,21.0,75.96,23.04951169,6.052901767,0.382810816,13.23,50.0,2,0,0.0
2022-02-20,13.38,10.92,17.14,76.82,23.27190537,4.162277981,0.355908037,13.54,50.0,1,0,0.0
2022-02-21,13.12,11.04,16.78,72.51,23.49603381,4.003297136,0.414980367,13.29,50.0,1,0,0.0
2022-02-22,12.82,10.98,15.98,70.23,23.72180635,3.73564657,0.440663381,12.91,50.0,2,0,0.0
2022-02-23,12.46,9.3,16.97,74.8,23.94913158,4.616195697,0.364310776,12.56,49.0,1,0,0.0
2022-02-24,11.86,7.26,18.39,75.18,24.17791738,5.502568453,0.344915706,11.17,49.0,2,0,0.0
2022-02-25,11.78,6.93,17.76,81.39,24.40807097,5.46479269,0.257254679,12.12,49.0,2,0,0.0
2022-02-26,12.17,9.62,16.33,75.23,24.63949905,4.399544481,0.35132872,12.54,49.0,2,0,0.0
2022-02-27,10.45,6.42,14.74,58.91,24.87210783,4.661444772,0.519988215,10.81,49.0,2,0,0.0
2022-02-28,9.55,7.43,11.86,66.73,25.10580309,3.324001018,0.396385787,9.67,49.0,2,0,0.0
2022-03-01,10.2,6.56,15.79,70.22,25.34049032,4.95794531,0.370617209,10.73,49.0,2,0,0.0
2022-03-02,10.95,7.18,16.05,68.03,25.57607474,5.036877484,0.418281922,10.73,49.0,3,0,0.0
2022-03-03,10.86,6.08,18.47,76.61,25.81246139,5.989203844,0.304198134,11.24,49.0,2,0,0.0
2022-03-04,11.57,6.03,17.06,77.19,26.04955523,5.844129776,0.310965839,11.88,49.0,2,0,0.0
2022-03-05,11.15,8.89,14.25,80.49,26.28726122,4.052323795,0.258675359,11.41,49.0,1,0,0.0
2022-03-06,11.33,7.23,16.65,71.97,26.52548437,5.454526991,0.376103305,11.7,49.0,2,0,0.0
2022-03-07,10.41,7.87,13.94,78.89,26.76412983,4.278370546,0.266431483,11.06,49.0,1,0,0.0
2022-03-08,10.58,7.11,15.5,67.95,27.00310301,5.105460033,0.409122133,10.73,49.0,2,0,0.0
2022-03-09,9.92,6.73,14.76,70.79,27.2423096,4.921786365,0.356769543,10.34,49.0,2,0,0.0
2022-03-10,10.64,4.58,17.43,68.57,27.48165568,6.443945903,0.402816148,11.11,49.0,1,0,0.0
2022-03-11,12.98,7.19,20.12,75.37,27.7210478,7.056760135,0.368418627,13.5,48.0,2,0,0.0
2022-03-12,12.6,10.17,15.99,83.64,27.96039305,4.716351711,0.238697013,12.48,48.0,2,0,0.0
2022-03-13,14.16,8.18,20.77,76.77,28.19959914,7.355130903,0.375229325,14.41,49.0,1,0,0.0
2022-03-14,14.82,11.09,20.3,79.13,28.43857447,6.475143994,0.351802232,15.07,49.0,1,0,0.0
2022-03-15,14.87,12.13,19.39,75.87,28.67722821,5.806072483,0.408068612,15.16,48.0,3,0,0.0
2022-03-16,14.63,11.96,19.5,75.87,28.91547037,5.922304307,0.401799535,14.85,48.0,2,0,0.0
2022-03-17,14.56,12.02,18.76,78.01,29.15321188,5.633168035,0.364513675,14.7,48.0,1,0,0.0
2022-03-18,14.35,11.4,17.62,83.76,29.39036464,5.420120975,0.265569095,14.34,48.0,3,0,0.0
2022-03-19,13.57,11.93,15.27,90.08,29.62684161,3.906617973,0.154210263,13.34,51.0,2,0,0.0
2022-03-20,12.11,9.8,14.97,78.01,29.86255686,4.671071448,0.310668038,12.53,56.0,2,0,0.0
2022-03-21,10.91,8.46,13.36,81.12,30.09742563,4.399349027,0.246361628,11.61,55.0,3,0,0.0
2022-03-22,10.11,6.9,14.16,79.4,30.33136443,5.24623729,0.254830959,11.07,55.0,1,0,0.0
2022-03-23,10.89,5.55,16.87,73.03,30.56429105,6.785719828,0.351458613,11.55,54.0,2,0,0.0
2022-03-24,12.09,7.12,17.92,68.17,30.79612463,6.957635891,0.449092395,12.61,54.0,1,0,0.0
2022-03-25,12.88,8.27,18.29,75.05,31.02678575,6.930328787,0.370770566,13.23,53.0,3,0,0.0
2022-03-26,14.53,10.83,20.02,79.16,31.25619642,7.045753154,0.344781911,14.46,52.0,2,0,0.0
2022-03-27,14.23,10.37,19.09,86.76,31.48428019,6.849151707,0.214835135,14.18,52.0,3,0,0.0
2022-03-28,14.4,10.73,19.46,83.91,31.71096215,6.939053707,0.263968749,14.72,52.0,2,0,0.0
2022-03-29,16.54,10.0,24.42,74.95,31.93616901,9.578413355,0.471430565,16.44,52.0,2,1,10.536254690500002
2022-03-30,17.78,13.57,24.43,78.67,32.15982912,8.672861776,0.434195754,17.49,51.0,2,1,9.5401479536
2022-03-31,15.11,11.71,19.59,81.96,32.38187249,6.880512456,0.309829937,15.38,52.0,3,0,0.0
2022-04-01,13.7,9.66,19.43,72.45,32.60223087,7.38300207,0.4319144,14.06,52.0,2,0,0.0
2022-04-02,11.21,7.9,15.69,65.06,32.82083774,6.112149323,0.46510422,11.97,52.0,3,0,0.0
2022-04-03,11.01,6.1,15.73,61.86,33.03762837,6.793492519,0.501002073,12.13,52.0,2,0,0.0
2022-04-04,13.42,9.61,17.66,72.59,33.25253982,6.774597493,0.42195499,13.84,51.0,2,0,0.0
2022-04-05,14.44,9.96,19.76,78.1,33.46551096,7.768431978,0.360216956,14.96,51.0,1,0,0.0
2022-04-06,15.61,11.87,21.16,77.16,33.67648253,7.887491282,0.405063616,16.01,51.0,3,0,0.0
2022-04-07,14.99,11.81,19.48,71.61,33.88539709,7.077494068,0.483836186,15.37,51.0,2,0,0.0
2022-04-08,16.36,10.05,24.17,62.79,34.0921991,10.06509927,0.692299787,16.51,50.0,1,1,9.5618443065
2022-04-09,16.14,10.85,22.54,64.75,34.29683488,9.153790573,0.646700075,16.12,50.0,2,1,10.069169630300001
2022-04-10,13.78,9.27,18.29,63.21,34.49925263,7.52580424,0.57978262,14.4,49.0,2,0,0.0
2022-04-11,14.7,7.35,22.64,65.9,34.69940244,10.14231128,0.570386065,15.22,49.0,1,1,9.635195715999998
2022-04-12,16.15,11.39,22.57,69.5,34.8972363,9.111283302,0.559913206,16.66,49.0,2,1,10.0224116322
2022-04-13,15.71,13.08,20.15,73.78,35.09270806,7.19165515,0.467995061,16.31,49.0,2,0,0.0
2022-04-14,15.72,13.67,18.36,82.61,35.28577345,5.891391838,0.310589084,15.52,49.0,2,0,0.0
2022-04-15,15.16,12.84,17.63,84.4,35.47639007,5.886026556,0.268786813,14.78,49.0,2,0,0.0
2022-04-16,14.96,12.99,17.57,81.34,35.66451739,5.75096626,0.317399049,14.87,51.0,1,0,0.0
2022-04-17,15.23,10.99,19.91,77.81,35.85011669,8.134098187,0.384056263,15.78,50.0,2,0,0.0
2022-04-18,14.26,10.17,18.31,59.71,36.03315108,7.580638715,0.65502585,14.48,50.0,1,0,0.0
2022-04-19,17.25,8.39,26.02,56.95,36.21358549,12.0,0.847500655,17.62,50.0,2,1,13.200000000000001
2022-04-20,18.93,12.09,29.51,59.19,36.39138661,12.0,0.892847485,18.68,49.0,2,1,13.200000000000001
2022-04-21,15.59,12.34,19.71,79.44,36.56652288,7.623627432,0.364161218,15.91,49.0,2,0,0.0
2022-04-22,15.32,10.6,19.99,73.13,36.73896447,8.575863727,0.46775254,15.63,49.0,3,1,10.2910364724
2022-04-23,19.34,11.63,28.67,61.33,36.90868326,12.0,0.867924233,19.08,49.0,2,1,13.200000000000001
2022-04-24,17.56,12.7,24.59,67.25,37.07565276,10.39728206,0.65748059,18.21,48.0,2,1,11.437010266000001
2022-04-25,17.63,11.75,24.63,62.93,37.23984815,10.89092635,0.747501006,18.69,48.0,2,1,11.980018985000003
2022-04-26,18.28,11.77,26.15,55.64,37.40124616,11.7695506,0.93182964,18.83,48.0,1,1,11.18107307
2022-04-27,18.34,11.55,25.75,56.97,37.5598251,11.76477749,0.907299711,18.44,47.0,3,1,14.117732988
2022-04-28,16.5,14.26,19.16,75.05,37.7155648,6.586286402,0.468355371,16.34,47.0,2,0,0.0
2022-04-29,16.36,13.3,19.99,78.17,37.86844655,7.695489442,0.406151689,16.55,47.0,1,1,7.3107149699
2022-04-30,15.97,11.23,21.88,70.88,38.01845308,9.636695637,0.528471333,16.7,47.0,2,1,10.600365200700002
2022-05-01,16.77,10.01,22.78,71.8,38.1655685,10.84412213,0.538525672,17.59,47.0,2,1,11.928534343
2022-05-02,17.58,12.96,22.72,69.88,38.30977829,9.7391311,0.60544484,18.89,47.0,2,1,10.713044210000001
2022-05-03,19.44,14.22,25.41,65.96,38.45106919,11.01693969,0.768773478,19.88,47.0,2,1,12.118633659
2022-05-04,20.16,13.98,28.09,63.64,38.58942922,12.0,0.858656381,20.49,46.0,1,1,11.399999999999999
2022-05-05,20.68,15.91,28.3,65.79,38.7248476,12.0,0.834224226,20.47,46.0,2,1,13.200000000000001
2022-05-06,17.24,14.75,20.54,73.63,38.85731471,7.535359907,0.518802816,17.79,46.0,3,1,9.0424318884
2022-05-07,16.76,14.62,19.46,82.58,38.98682203,6.817765921,0.332452592,16.94,48.0,1,0,0.0
2022-05-08,17.32,14.48,20.95,81.19,39.11336211,8.036364607,0.37194431,17.9,50.0,1,0,0.0
2022-05-09,17.14,13.87,20.55,81.71,39.23692852,8.149556429,0.357567302,17.75,50.0,3,0,0.0
2022-05-10,16.91,12.85,21.22,80.97,39.35751577,9.090187824,0.366651984,17.73,50.0,2,1,9.9992066064
2022-05-11,17.86,12.34,23.62,74.83,39.47511931,10.8739461,0.514950602,18.82,49.0,1,1,10.330248795
2022-05-12,19.08,12.13,26.2,61.86,39.58973546,12.0,0.842277798,19.78,49.0,1,1,11.399999999999999
2022-05-13,20.78,12.87,28.88,52.07,39.70136132,12.0,1.176008249,21.14,48.0,2,1,13.200000000000001
2022-05-14,21.11,14.01,29.11,52.94,39.80999482,12.0,1.178316053,21.8,47.0,2,1,13.200000000000001
2022-05-15,22.6,15.44,31.41,58.78,39.91563458,12.0,1.130326822,23.23,47.0,1,1,11.399999999999999
2022-05-16,22.44,16.63,30.08,59.91,40.01827989,12.0,1.088713699,22.93,47.0,1,1,11.399999999999999
2022-05-17,22.61,16.24,30.8,50.97,40.11793072,12.0,1.345307049,22.93,46.0,3,1,14.399999999999999
2022-05-18,22.13,16.27,28.83,59.17,40.21458757,12.0,1.088100541,23.0,46.0,1,1,11.399999999999999
2022-05-19,22.27,17.11,28.69,69.88,40.30825153,12.0,0.809552159,23.2,46.0,3,1,14.399999999999999
2022-05-20,22.55,16.48,29.44,63.87,40.39892418,12.0,0.987748346,23.57,46.0,2,1,13.200000000000001
2022-05-21,23.23,15.07,32.42,50.67,40.48660754,12.0,1.405292739,24.09,45.0,2,1,13.200000000000001
2022-05-22,24.56,17.13,32.21,42.43,40.57130409,12.0,1.776435697,24.99,45.0,3,1,14.399999999999999
2022-05-23,26.79,18.26,36.24,42.87,40.65301665,12.0,2.011918486,26.93,44.0,2,1,13.200000000000001
2022-05-24,26.89,19.48,36.87,48.88,40.73174841,12.0,1.810872928,27.43,44.0,1,1,11.399999999999999
2022-05-25,23.88,19.22,32.79,66.36,40.80750285,12.0,0.996582566,24.71,44.0,1,1,11.399999999999999
2022-05-26,21.73,18.72,25.24,74.69,40.88028373,9.490571155,0.658245184,22.7,45.0,1,1,9.01604259725
2022-05-27,21.38,17.63,26.17,70.06,40.95009504,10.78390658,0.762167852,22.82,45.0,1,1,10.244711251
2022-05-28,21.45,18.29,25.94,75.41,41.01694096,10.24145078,0.628664177,22.11,45.0,1,1,9.729378241
2022-05-29,24.53,17.54,31.47,50.18,41.08082587,12.0,1.53454002,24.69,45.0,2,1,13.200000000000001
2022-05-30,26.06,19.71,36.15,49.33,41.14175427,12.0,1.709292004,26.2,44.0,3,1,14.399999999999999
2022-05-31,26.55,19.26,34.71,58.35,41.19973077,12.0,1.446208585,27.3,44.0,2,1,13.200000000000001
2022-06-01,28.85,22.7,38.59,56.26,41.25476007,12.0,1.736952772,29.26,44.0,3,1,14.399999999999999
2022-06-02,26.85,21.99,37.24,54.15,41.30684694,12.0,1.620377907,26.84,43.0,2,1,13.200000000000001
2022-06-03,30.62,23.56,39.69,38.8,41.35599617,12.0,2.690541347,30.43,43.0,2,1,13.200000000000001
2022-06-04,30.99,22.46,40.25,34.22,41.40221255,12.0,2.953545159,30.99,43.0,3,1,14.399999999999999
2022-06-05,28.07,22.03,35.95,49.51,41.44550089,12.0,1.916279278,29.06,42.0,2,1,13.200000000000001
2022-06-06,26.79,21.23,34.87,50.78,41.48586594,12.0,1.733355993,28.15,42.0,2,1,13.200000000000001
2022-06-07,26.89,21.74,32.82,49.45,41.52331242,12.0,1.79068127,27.57,42.0,2,1,13.200000000000001
2022-06-08,26.06,20.23,31.84,56.46,41.55784496,12.0,1.468769959,27.28,42.0,1,1,11.399999999999999
2022-06-09,24.1,20.19,29.22,58.74,41.58946812,12.0,1.238573437,25.22,42.0,2,1,13.200000000000001
2022-06-10,22.94,19.55,27.4,59.43,41.61818637,10.92614198,1.135659039,24.45,42.0,2,1,12.018756178000002
2022-06-11,23.44,18.86,28.52,63.74,41.64400403,12.0,1.046129826,25.07,42.0,2,1,13.200000000000001
2022-06-12,24.71,18.8,31.04,60.0,41.66692531,12.0,1.245387233,26.12,42.0,1,1,11.399999999999999
2022-06-13,25.58,18.69,32.42,55.38,41.6869543,12.0,1.463036356,26.69,42.0,2,1,13.200000000000001
2022-06-14,27.47,20.97,35.11,41.52,41.70409492,12.0,2.143197262,28.71,42.0,2,1,13.200000000000001
2022-06-15,28.24,21.84,35.58,40.6,41.71835091,12.0,2.276846094,29.25,41.0,2,1,13.200000000000001
2022-06-16,28.5,21.15,35.86,41.71,41.72972587,12.0,2.268285129,29.8,41.0,2,1,13.200000000000001
2022-06-17,29.36,22.14,36.67,39.82,41.73822322,12.0,2.461223826,30.75,41.0,2,1,13.200000000000001
2022-06-18,26.55,21.89,32.0,60.61,41.74384618,12.0,1.367734842,28.14,41.0,1,1,11.399999999999999
2022-06-19,26.76,20.49,33.33,60.84,41.7465978,12.0,1.376648833,28.53,41.0,2,1,13.200000000000001
2022-06-20,27.62,21.02,34.61,57.27,41.74648091,12.0,1.579769743,29.16,41.0,2,1,13.200000000000001
2022-06-21,29.96,21.84,38.4,39.38,41.74349816,12.0,2.566250621,30.69,41.0,3,1,14.399999999999999
2022-06-22,31.09,24.01,40.4,32.36,41.737652,12.0,3.054394224,31.9,41.0,1,1,11.399999999999999
2022-06-23,30.39,22.49,39.96,42.35,41.72894467,12.0,2.501380789,31.79,40.0,1,1,11.399999999999999
2022-06-24,29.26,23.07,36.74,53.1,41.71737821,12.0,1.90707531,31.06,40.0,3,1,14.399999999999999
2022-06-25,30.81,22.6,39.18,44.43,41.70295444,12.0,2.469655388,31.89,40.0,3,1,14.399999999999999
2022-06-26,32.82,25.54,41.29,35.99,41.68567501,12.0,3.18743106,33.42,40.0,1,1,11.399999999999999
2022-06-27,34.13,26.6,43.1,35.3,41.66554134,12.0,3.466550608,35.08,40.0,2,1,13.200000000000001
2022-06-28,28.47,24.28,34.09,63.34,41.64255465,12.0,1.424099069,30.06,40.0,2,1,13.200000000000001
2022-06-29,27.61,22.64,33.38,58.62,41.61671599,12.0,1.528965824,29.82,40.0,2,1,13.200000000000001
2022-06-30,29.84,23.3,39.07,56.46,41.5880262,12.0,1.830543709,30.32,40.0,3,1,14.399999999999999
2022-07-01,31.7,25.45,42.31,54.06,41.55648593,12.0,2.147584827,31.79,40.0,2,1,13.200000000000001
2022-07-02,28.3,23.74,35.08,66.21,41.52209568,12.0,1.299719298,30.63,40.0,2,1,13.200000000000001
2022-07-03,28.44,23.01,35.8,57.62,41.48485575,12.0,1.643435542,30.4,40.0,1,1,11.399999999999999
2022-07-04,30.53,25.1,38.47,43.36,41.4447663,12.0,2.477303368,32.01,40.0,2,1,13.200000000000001
2022-07-05,31.01,24.49,37.8,46.14,41.40182733,12.0,2.421088092,32.25,40.0,1,1,11.399999999999999
2022-07-06,31.21,24.33,39.44,48.75,41.3560387,12.0,2.33012395,32.56,40.0,2,1,13.200000000000001
2022-07-07,30.35,25.19,36.63,49.67,41.30740016,12.0,2.178781983,31.48,40.0,2,1,13.200000000000001
2022-07-08,26.72,23.3,30.98,59.03,41.25591132,11.70711236,1.436895846,28.51,40.0,3,1,14.048534832
2022-07-09,26.6,22.11,31.4,61.29,41.20157171,12.0,1.348084611,28.66,40.0,3,1,14.399999999999999
2022-07-10,26.62,21.46,31.96,56.16,41.14438079,12.0,1.528535782,29.0,40.0,2,1,13.200000000000001
2022-07-11,26.66,21.69,32.02,55.31,41.08433793,12.0,1.561842928,29.23,40.0,2,1,13.200000000000001
2022-07-12,28.1,20.99,35.42,53.52,41.02144247,12.0,1.767167357,29.99,40.0,2,1,13.200000000000001
2022-07-13,29.16,23.01,35.99,53.54,40.95569373,12.0,1.878314888,31.26,40.0,1,1,11.399999999999999
2022-07-14,27.71,23.1,33.09,56.27,40.88709101,12.0,1.625256749,30.3,40.0,3,1,14.399999999999999
2022-07-15,27.91,22.33,34.12,54.82,40.81563366,12.0,1.698843645,30.29,40.0,1,1,11.399999999999999
2022-07-16,28.74,21.84,35.49,47.64,40.74132105,12.0,2.066064515,31.12,40.0,2,1,13.200000000000001
2022-07-17,30.46,22.66,37.97,39.7,40.66415263,12.0,2.626854329,32.33,40.0,2,1,13.200000000000001
2022-07-18,30.82,22.97,38.51,39.3,40.58412794,12.0,2.699182443,32.61,40.0,3,1,14.399999999999999
2022-07-19,31.58,24.29,38.95,40.73,40.50124668,12.0,2.751955391,33.02,40.0,2,1,13.200000000000001
2022-07-20,31.56,24.25,39.01,41.11,40.41550867,12.0,2.731213277,33.13,40.0,2,1,13.200000000000001
2022-07-21,31.11,25.54,37.3,48.04,40.32691393,12.0,2.349009435,33.26,40.0,2,1,13.200000000000001
2022-07-22,30.88,25.21,37.19,44.21,40.23546271,12.0,2.489344827,32.81,40.0,3,1,14.399999999999999
2022-07-23,31.4,23.95,38.4,42.82,40.14115552,12.0,2.627945522,33.18,40.0,1,1,11.399999999999999
2022-07-24,31.82,25.66,38.27,37.94,40.04399315,12.0,2.920931334,33.48,40.0,1,1,11.399999999999999
2022-07-25,31.68,25.7,38.21,38.33,39.94397673,12.0,2.879660716,33.3,40.0,1,1,11.399999999999999
2022-07-26,31.9,25.96,38.37,40.28,39.84110774,12.0,2.823545177,33.32,40.0,2,1,13.200000000000001
2022-07-27,30.2,25.53,36.31,57.23,39.73538809,12.0,1.835681147,31.91,40.0,1,1,11.399999999999999
2022-07-28,30.19,24.93,37.13,59.11,39.62682013,12.0,1.753986997,32.94,40.0,2,1,13.200000000000001
2022-07-29,31.15,24.26,39.01,55.86,39.51540668,12.0,2.00002757,33.95,40.0,3,1,14.399999999999999
2022-07-30,31.19,26.54,36.95,51.56,39.40115111,12.0,2.199862459,33.22,40.0,2,1,13.200000000000001
2022-07-31,29.51,25.56,34.41,57.32,39.28405736,12.0,1.760660853,31.41,40.0,2,1,13.200000000000001
2022-08-01,29.35,24.21,35.79,57.06,39.16412999,12.0,1.755135535,32.11,40.0,2,1,13.200000000000001
2022-08-02,28.79,24.01,34.37,59.54,39.0413742,12.0,1.601132292,31.62,40.0,2,1,13.200000000000001
2022-08-03,29.45,23.93,34.87,56.33,38.91579593,12.0,1.795287668,31.99,40.0,3,1,14.399999999999999
2022-08-04,30.57,24.35,36.5,52.45,38.78740185,12.0,2.084485067,32.66,40.0,3,1,14.399999999999999
2022-08-05,31.72,24.7,38.1,43.92,38.65619945,12.0,2.624576467,33.05,40.0,3,1,14.399999999999999
2022-08-06,30.0,25.89,34.84,60.19,38.52219703,12.0,1.6891642,31.4,40.0,2,1,13.200000000000001
2022-08-07,29.89,24.99,35.16,61.38,38.38540382,12.0,1.628361085,31.36,40.0,3,1,14.399999999999999
2022-08-08,29.96,25.3,35.65,62.16,38.24582997,12.0,1.601895802,31.51,40.0,2,1,13.200000000000001
2022-08-09,29.12,24.63,34.18,63.1,38.10348661,12.0,1.488376185,31.2,40.0,1,1,11.399999999999999
2022-08-10,28.78,24.03,33.83,62.39,37.95838592,12.0,1.48748738,31.12,40.0,2,1,13.200000000000001
2022-08-11,28.63,24.81,33.31,61.16,37.81054115,11.77196265,1.522846691,31.14,40.0,1,1,11.1833645175
2022-08-12,28.81,23.44,34.43,56.12,37.65996666,12.0,1.738483862,30.86,40.0,3,1,14.399999999999999
2022-08-13,30.64,23.84,38.11,45.79,37.50667798,12.0,2.385961978,32.16,40.0,2,1,13.200000000000001
2022-08-14,31.49,24.71,39.37,41.46,37.35069188,12.0,2.704224824,32.88,40.0,3,1,14.399999999999999
2022-08-15,32.41,26.52,40.99,41.63,37.19202636,12.0,2.840314511,33.29,40.0,1,1,11.399999999999999
2022-08-16,32.73,27.82,39.63,42.67,37.03070072,12.0,2.840395625,33.62,40.0,1,1,11.399999999999999
2022-08-17,35.44,27.34,43.47,37.68,36.8667356,12.0,3.590174181,35.43,40.0,3,1,14.399999999999999
2022-08-18,31.04,26.79,37.11,54.83,36.70015302,12.0,2.033929706,32.5,40.0,1,1,11.399999999999999
2022-08-19,28.27,25.79,32.09,54.53,36.53097643,9.715778462,1.745940111,30.06,40.0,2,1,10.6873563082
2022-08-20,28.16,25.44,31.99,53.72,36.35923072,9.83655879,1.765715197,29.72,40.0,2,1,10.820214669
2022-08-21,27.62,23.97,31.89,58.9,36.18494227,10.63813362,1.519507054,29.31,40.0,1,1,10.106226938999999
2022-08-22,28.03,24.28,32.75,60.1,36.008139,11.04638244,1.510828691,29.59,40.0,2,1,12.151020684
2022-08-23,27.4,23.81,31.84,59.55,35.82885037,10.5549679,1.476371468,29.2,40.0,2,1,11.61046469
2022-08-24,27.41,22.82,33.09,59.58,35.64710744,11.87878057,1.476139618,29.62,40.0,2,1,13.066658627
2022-08-25,27.26,22.01,32.68,60.56,35.46294288,12.0,1.42776218,29.47,40.0,2,1,13.200000000000001
2022-08-26,27.84,22.0,34.3,59.2,35.27639099,12.0,1.527902272,29.35,40.0,1,1,11.399999999999999
2022-08-27,29.27,23.76,35.7,55.01,35.08748775,12.0,1.830465177,31.35,40.0,2,1,13.200000000000001
